hypervolume,spacing,spread,n_solutions,algorithm,run,instance,time_s
3001084369.2299013,23.245841655487496,0.9841986937927484,24,QIEA,29,route1_334,23.031269788742065
4474553339.092412,190.37411350533148,1.0294431831567166,80,NSGA-II,0,route1_334,19.552673816680908
3843502620.4950256,21.69756121958135,0.8424994290526675,80,NSGA-II,1,route1_334,19.943912029266357
3086498763.7960186,78.25463304309721,0.9531721170432503,75,NSGA-II,2,route1_334,21.199616193771362
5120486692.145706,16.082994460666903,0.8836228804939883,72,NSGA-II,3,route1_334,19.80645179748535
3411635813.5423,108.23617790822334,0.9449347100701152,80,NSGA-II,4,route1_334,19.546170949935913
4787183980.760248,28.99832790244782,0.8835499372464335,80,NSGA-II,5,route1_334,19.866452932357788
3655940923.4689198,26.365081611240093,0.8962578152568553,80,NSGA-II,6,route1_334,19.72299599647522
3564306636.6308985,24.629430491929845,0.8737020878708457,80,NSGA-II,7,route1_334,19.743212461471558
3501221692.227001,27.763126483102887,0.8554618201157433,80,NSGA-II,8,route1_334,19.801833152770996
4904523379.421564,22.372015842436316,0.8967483623047692,80,NSGA-II,9,route1_334,19.9961941242218
4380903274.29925,20.884046664978438,0.8940267544392366,80,NSGA-II,10,route1_334,19.973731994628906
4230359364.2234187,15.29284590299497,0.9098794869308416,80,NSGA-II,11,route1_334,18.26815390586853
3176779564.3029723,30.016998109884543,0.8764972728705316,66,NSGA-II,12,route1_334,18.254845142364502
3150095646.244924,25.090029362504637,0.8590297320993666,80,NSGA-II,13,route1_334,18.09038472175598
3193191117.9560986,21.98351434760103,0.900621626521988,80,NSGA-II,14,route1_334,18.409713745117188
3546303233.076442,21.791076295989683,0.8480270516959101,80,NSGA-II,15,route1_334,17.170433044433594
4660040895.917425,25.426959196995647,0.9436614340379841,73,NSGA-II,16,route1_334,17.77610182762146
3074026400.477765,24.246711529152634,0.6896846928916487,79,NSGA-II,17,route1_334,17.55353808403015
3687120237.3625073,25.020587693930135,0.8954937164219419,80,NSGA-II,18,route1_334,17.52077078819275
4474642547.955738,24.753147299248365,0.879449493570829,80,NSGA-II,19,route1_334,17.1309232711792
4133080140.3926315,28.573493564471082,0.8554792514111699,78,NSGA-II,20,route1_334,17.265613317489624
4508912013.5095005,16.718021479695196,0.9111244366872671,80,NSGA-II,21,route1_334,16.637108325958252
4006038846.251351,25.022405538048655,0.8607218032528916,80,NSGA-II,22,route1_334,16.35498023033142
4062405363.5815463,30.83409712738544,0.8897236871123224,80,NSGA-II,23,route1_334,13.929075241088867
3824087821.4846535,26.061175858441693,0.887559610677881,80,NSGA-II,24,route1_334,13.861198425292969
3541667996.050254,25.608166895467,0.9556492030864306,75,NSGA-II,25,route1_334,14.088521242141724
3436671044.1110888,27.963311449386513,0.8563795121338227,80,NSGA-II,26,route1_334,13.969651699066162
4410208473.958411,26.755727823527877,0.9470771006272123,80,NSGA-II,27,route1_334,13.939244985580444
4828824442.514666,23.235211537362893,0.8857464866398139,80,NSGA-II,28,route1_334,14.013199090957642
3361756075.8592424,36.808956344292916,0.89650692972248,80,NSGA-II,29,route1_334,13.74506425857544
4699546472.901355,58.67533054702857,0.8667559657708792,80,SPEA2,0,route1_334,21.63786745071411
4098880291.252013,25.911996167235955,0.8684040095732283,80,SPEA2,1,route1_334,21.802566051483154
3221812052.122178,21.05532762010277,0.796987960624394,80,SPEA2,2,route1_334,22.981783390045166
4635399568.163115,45.05977876117997,0.8756939172377839,78,SPEA2,3,route1_334,21.590889930725098
4152760589.627776,21.281267051798753,0.8368379092881555,80,SPEA2,4,route1_334,21.56913113594055
3571797304.179335,27.080330659661307,0.8597088651577234,80,SPEA2,5,route1_334,21.378945112228394
4015295252.832518,41.60561680557379,0.9160755432229565,80,SPEA2,6,route1_334,21.467092275619507
6073082995.690728,29.264819075316794,0.9111653568755841,80,SPEA2,7,route1_334,21.141507625579834
4226782794.3211727,23.537653181437147,0.8375050985892258,80,SPEA2,8,route1_334,21.743285655975342
6240393307.985658,97.7099852753565,0.9791378022316073,80,SPEA2,9,route1_334,21.5619797706604
4250697699.4394054,53.52420943764893,0.8942093548465088,80,SPEA2,10,route1_334,21.670367002487183
2625538397.8118954,39.175143043266885,0.8890650315409365,80,SPEA2,11,route1_334,20.037543296813965
4635130656.441748,19.54426707175159,0.9140794353308721,80,SPEA2,12,route1_334,19.703075408935547
4889985887.019081,28.72334798268877,0.8203499573760433,80,SPEA2,13,route1_334,19.981419801712036
4364928354.45278,14.933547277116695,0.8533426409582111,80,SPEA2,14,route1_334,20.004996299743652
3622818246.501982,25.032448277145466,0.8328808907432133,80,SPEA2,15,route1_334,18.981503009796143
3697501882.229118,48.36991939028078,0.8727035242318647,80,SPEA2,16,route1_334,18.949898719787598
4514374728.75986,15.600619517611642,0.8234299851017626,80,SPEA2,17,route1_334,19.05037236213684
4605066144.997807,195.8689776763881,0.9730302795501387,80,SPEA2,18,route1_334,18.96118450164795
3807967177.787545,24.050950307224625,0.8191919206008017,80,SPEA2,19,route1_334,19.17640972137451
4122040418.219387,16.831709684836348,0.8257539029327411,80,SPEA2,20,route1_334,19.15199637413025
4360550773.602953,20.481033236098757,0.9373205111108408,79,SPEA2,21,route1_334,17.849421739578247
4630788196.748064,19.12119175598466,0.8185861608829328,80,SPEA2,22,route1_334,17.838056802749634
4882108918.543762,11.279139490994895,0.8436944285609221,80,SPEA2,23,route1_334,15.071192026138306
5319121775.500914,14.096971374955906,0.805331962410972,80,SPEA2,24,route1_334,15.566076755523682
3875046698.0314054,22.206448051037235,0.782761526054688,80,SPEA2,25,route1_334,15.341119289398193
4167902638.8573074,147.17410605089526,0.9757505487074538,80,SPEA2,26,route1_334,15.329274892807007
5249188557.767252,30.081485137889885,0.8731406433055924,80,SPEA2,27,route1_334,15.354058504104614
5108044434.414347,20.22686820829748,0.8741012588196165,80,SPEA2,28,route1_334,15.235373973846436
5120273618.984718,17.465472259101023,0.7758895508618565,80,SPEA2,29,route1_334,15.166558504104614
6588077132.419924,1.088090286602461,1.042684343285655,85,MOEA/D,0,route1_334,57.79175877571106
6098958861.488679,0.7008251636971607,1.0266876316425115,76,MOEA/D,1,route1_334,55.979992151260376
5335510266.648388,0.6989545820966339,1.0577298500135526,102,MOEA/D,2,route1_334,57.27948307991028
9365746079.22854,0.29256553900180865,1.0144616252424454,76,MOEA/D,3,route1_334,55.86787819862366
6316311322.765686,0.5584735984420893,1.0282896591031263,62,MOEA/D,4,route1_334,55.77277135848999
7360839446.762648,5.428596085589875,1.1196065478596526,73,MOEA/D,5,route1_334,55.5924117565155
4598102476.241089,0.8358750299072235,1.0515412537690094,69,MOEA/D,6,route1_334,55.755078077316284
5733753478.661183,0.6910733679346831,1.0558888721580644,63,MOEA/D,7,route1_334,55.6366605758667
5457906843.928417,4.669088672714927,1.1271020247988264,46,MOEA/D,8,route1_334,55.34673881530762
7561513341.66283,2.218084510374913,1.0829912759793106,79,MOEA/D,9,route1_334,56.313857316970825
6497310399.734996,1.1126431596976984,1.1254839228995372,92,MOEA/D,10,route1_334,53.52570295333862
6062919185.441799,1.5286045858197643,1.1548376265271039,52,MOEA/D,11,route1_334,50.484262228012085
6741432777.967873,1.0151612386083306,1.0563084433952905,68,MOEA/D,12,route1_334,51.51186180114746
5802178554.436386,0.5648309577023514,1.0219853804590755,102,MOEA/D,13,route1_334,51.81247305870056
5827820851.661378,2.0137378025237016,1.109357311211538,67,MOEA/D,14,route1_334,49.64710330963135
3318086736.039544,0.6235992625548968,1.0212115438162184,50,MOEA/D,15,route1_334,48.973289489746094
5026047830.63864,0.29659596520301706,1.012346736949197,51,MOEA/D,16,route1_334,47.068559885025024
7095454175.094796,0.0,1.0,76,MOEA/D,17,route1_334,49.0813364982605
8655162652.647427,0.37317566083359704,1.0236461307148657,59,MOEA/D,18,route1_334,48.463702917099
6855751385.799773,0.0,1.0,42,MOEA/D,19,route1_334,49.32148265838623
7227111400.722465,0.5063218496423078,1.029453871396652,80,MOEA/D,20,route1_334,49.98115944862366
6024734285.995933,0.0,1.0,43,MOEA/D,21,route1_334,44.72166132926941
6566015662.558403,0.0,1.0,81,MOEA/D,22,route1_334,42.90160274505615
6169010824.320297,3.5655618483450247,1.217246026618253,78,MOEA/D,23,route1_334,39.35271191596985
6936243380.507596,0.43902036543523776,1.0417857970321538,83,MOEA/D,24,route1_334,41.06000256538391
6134346270.485247,1.8076458246555818,1.1043236538153614,49,MOEA/D,25,route1_334,39.657434940338135
7209142954.935859,0.657629133833426,1.092423284128644,103,MOEA/D,26,route1_334,39.021628618240356
4660323884.153189,0.18856523600629088,1.0113067582056838,50,MOEA/D,27,route1_334,39.50024056434631
7211140745.381253,2.87134952889092,1.094391368129858,35,MOEA/D,28,route1_334,39.22022581100464
7415812270.896081,0.3118623743333661,1.0214662085561004,83,MOEA/D,29,route1_334,39.199827432632446
6092897881.462733,60.48705082698256,0.9632044210048323,24,RVEA,0,route1_334,30.59591555595398
5660168234.900854,57.38208632818287,0.8596966667742066,25,RVEA,1,route1_334,29.90773868560791
4109667930.052223,51.21583818152055,0.9150605172812097,18,RVEA,2,route1_334,30.689786195755005
7868001411.376987,61.765200432068376,0.9518812631438102,21,RVEA,3,route1_334,30.728296041488647
7144419735.646292,139.9606745140849,1.001007261340904,20,RVEA,4,route1_334,29.80576992034912
6651694567.926539,106.01250624479877,0.9647765312406388,26,RVEA,5,route1_334,30.494027614593506
9158463344.966068,39.547072824003905,0.9415036310127791,19,RVEA,6,route1_334,30.174587726593018
5407111852.097937,95.23703748648836,0.9936387105855553,23,RVEA,7,route1_334,30.326777458190918
6257667285.628303,15.207026154804057,0.9186067710351908,24,RVEA,8,route1_334,30.402055501937866
3737943527.649447,49.84169791715119,0.9263265198527981,25,RVEA,9,route1_334,32.64039850234985
6292240553.246862,80.25229109630911,0.9173111082578246,19,RVEA,10,route1_334,27.10870099067688
6814323608.613632,40.96655411933651,0.8707147875112373,27,RVEA,11,route1_334,27.93847894668579
5163209299.254762,153.53001555895096,0.980025929569566,20,RVEA,12,route1_334,27.56898283958435
5053507481.377622,38.22522923099771,0.9362944097263357,19,RVEA,13,route1_334,27.802663803100586
4740890092.854263,61.97124604841737,0.9565898948092292,21,RVEA,14,route1_334,26.847485065460205
6900780741.268377,66.30312319646423,0.9636504620115116,24,RVEA,15,route1_334,26.39268159866333
4030886887.7109528,47.147709572881816,0.8976468285564707,22,RVEA,16,route1_334,26.82225751876831
6917864733.838213,15.080193128186393,0.910612873507221,20,RVEA,17,route1_334,26.57798719406128
6346130238.240016,45.75768212117799,0.9264025926183276,23,RVEA,18,route1_334,26.06401228904724
5449808486.408525,109.49667306096323,0.9224884777496113,23,RVEA,19,route1_334,26.443402767181396
4909416441.220679,24.631572775659418,0.8135748449815549,22,RVEA,20,route1_334,25.526389837265015
4256533324.4033403,28.52565234161843,0.9067910586770875,21,RVEA,21,route1_334,24.928287744522095
4728844913.566982,70.47640799179995,0.9589331494779726,27,RVEA,22,route1_334,21.905375003814697
7258914708.196642,102.62626444768694,1.0197510957211242,23,RVEA,23,route1_334,21.144116163253784
4955059787.761841,49.53598564396101,0.9297008314358999,22,RVEA,24,route1_334,21.78056001663208
6298309020.663212,57.13903934706688,0.970427115954635,26,RVEA,25,route1_334,21.235644340515137
4939177608.669547,125.24820836637397,0.966688313817195,26,RVEA,26,route1_334,21.442264556884766
7702450466.392698,63.53384443732476,0.992108709299063,23,RVEA,27,route1_334,21.389458894729614
6845700663.735769,66.29441545589609,0.9343542469343028,23,RVEA,28,route1_334,21.07438898086548
5879968672.277309,23.094594528493143,0.809726884092134,24,RVEA,29,route1_334,20.832448482513428
